id,name,name_en,buy_price,sell_price,category,created_at,updated_at
261,ドラゴンコイン,Green Dragon Coin,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
262,ドラゴンメダル,Green Dragon Medal,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
263,ドラゴン練習札,Green Dragon Tag,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
264,トラマナミスト,Safe Passage Spray,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
265,とりなお草,Indigo Grass,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
266,ドルセリン,Dolsoline,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
267,ドルワーム研究服券,Dolworm Outfit Ticket,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
268,トレジャーココア,Treasure Cocoa,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
269,ドレスアップ無料券,Free Dress-Up Ticket,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
270,ドレスアップ優待券,Free Dress-Up Coupon,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
271,ドン・モグーラカード,Don Mole Card,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
272,ドン・モグーラコイン,Don Mole Coin,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
273,ドン・モグーラ練習札,Don Mole Tag,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
274,ながれ星の贈り物,Shooting Star's Gift,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
275,ナスビナーラ衣装券,Woebergine Voucher,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
276,虹のしずく,Rainbow Drop,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
277,年賀はがき,New Year's Card,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
278,年賀はがき・午,New Year's Card (Cow),,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
279,年賀はがき・巳,New Year's Card (Snake),,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
280,育みの香水,Nurture Perfume,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
281,育みの上香水,Nurture Perfume L,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
282,白紙のカード,Blank Card,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
283,白紙のカードの切れはし,Blank Card Piece,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
284,はぐメタコイン,Liquid Metal Coin,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
285,はぐメタチケット,Liquid Metal Ticket,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
286,バズズカード,Pazuzu Card,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
287,バズズ強カード,Apex Pazuzu Card,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
288,バズズ強メダル,Apex Pazuzu Medal,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
289,バズズコイン,Pazuzu Coin,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
290,バズズ練習札,Pazuzu Tag,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
291,バッジ交換券,Bronze Badge Ticket,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
292,バッジパック金,Gold Badge Pack,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
293,バッジパック銀,Silver Badge Pack,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
294,バッジパック銅,Bronze Badge Pack,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
295,バッジパック虹,Rainbow Badge Pack,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
296,ハツラツ豆,Pep Beans,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
297,バトルロードチケット,Battle Road Ticket,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
298,バトルロードボックス,Battle Road Box,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
299,花狩人の衣装券・赤,Red Flowerer Voucher,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
300,花狩人の衣装券・青,Blue Flowerer Voucher,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
301,花狩人の衣装券・黄,Yellow Flowerer Voucher,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
302,花狩人の衣装券・緑,Green Flowerer Voucher,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
303,花狩人の衣装券・紫,Purple Flowerer Voucher,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
304,パニックココア,Panic Cocoa,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
305,バラモスカード,Baramos Card,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
306,バラモス強カード,Apex Baramos Card,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
307,バラモス強メダル,Apex Baramos Medal,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
308,バラモスコイン,Baramos Coin,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
309,バラモス練習札,Baramos Tag,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
310,ビクトリーボックス,Victory Box,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
311,ヒスイのカギ,Jade Key,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
312,美容院無料券,Free Salon Ticket,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
313,美容院優待券,Free Salon Coupon,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
314,人食い火竜カード,Tatsunaga Card,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
315,人食い火竜コイン,Tatsunaga Coin,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
316,人食い火竜メダル,Tatsunaga Medal,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
317,人食い火竜練習札,Tatsunaga Tag,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
318,ビンゴ券,Bingo Ticket,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
319,フィギュアチケット,Figure Ticket,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
320,福の神カード,God of Fortune Card,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
321,福の神メダル,God of Fortune Medal,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
322,ふくびきインク,Lottery Ink,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
323,ふくびきウェア衣装券,Lottery Wear Voucher,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
324,ふくびき券,Tombola Ticket,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
325,ふくびき券の束,Lottery Ticket Bundle,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
326,ふくびき補助券,Tombola Coupon,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
327,ふしぎなイレモン,Mysterious Lemon,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
328,ふしぎなきのみ,Seed of Magic,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
329,プスゴンきぐるみ券,Pusgon Costume Ticket,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
330,プチ悪霊の神々カード,Frail Evil Trinity Card,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
331,プチアトラスカード,Frail Atlas Card,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
332,プチ暗黒の魔人カード,Frail Ruin Card,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
333,プチガイアカード,Frail Gaia Card,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
334,プチギュメイカード,Frail Goresby Card,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
335,プチグラコスカード,Frail Gracos Card,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
336,プチゲルニックカード,Frail Hootingham Card,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
337,プチ幻界の四諸侯カード,Frail Dread Fiends Card,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
338,プチゴレオンカード,Frail Goreham Card,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
339,プチゴースネル召喚符,Frail Gosnell Summon,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
340,プチ真・幻界諸侯カード,Frail T. Dread Fiends Card,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
341,プチスライダークカード,Frail Nemeslime Card,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
342,プチSジェネラルカード,Petit S General Card,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
343,プチSキラマシンカード,Petit S Killing Machine Card,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
344,プチ帝国三将軍カード,Frail Triumgorate Card,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
345,プチ伝説の三悪魔カード,Frail Legendary Evils Card,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
346,プチドラゴンカード,Frail Green Dragon Card,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
347,プチバズズカード,Frail Pazuzu Card,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
348,プチバラモスカード,Frail Baramos Card,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
349,プチヒドラカード,Frail Hydra Card,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
350,プチベリアルカード,Frail Belial Card,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
351,プチマジンガカード,Frail Uberkilling Card,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
352,プチムドーカード,Frail Murdaw Card,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
353,プチ・モグーラカード,Frail Mole Card,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
354,プチレオパルドカード,Frail Leopold Card,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
355,フラワーギフト券,Flower Gift Voucher,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
356,フラワーギフト券II,Flower Gift Ticket II,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
357,フラワー交換券,Flower Ticket,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
358,古びた金庫,Old Safe,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
359,プレゼントチケット,Present Ticket,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
360,フワフワわたアメ,Fluffy Cotton Candy,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
361,ベホイミソフト,Midheal Soft Serve,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
362,ベラのギフト引換券,Honey's Gift Voucher,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
363,ベリアルカード,Belial Card,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
364,ベリアル強カード,Apex Belial Card,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
365,ベリアル強メダル,Apex Belial Medal,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
366,ベリアルコイン,Belial Coin,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
367,ベリアル練習札,Belial Tag,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
368,ヘルシーワッフル,Healthy Waffles,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
369,ほうき星の贈り物,Comet's Gift,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
370,宝珠の香水,Jewel Perfume,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
371,宝珠のプチ香水,Jewel Perfume S,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
372,宝珠のプチプチ香水,Jewel Perfume XS,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
373,ボスコイン無料券,Free Boss Coin Ticket,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
374,ボスコイン優待券,Free Boss Coin Coupon,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
375,マーブルシュガー,Marble Sugar,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
376,マーブルバニラ,Marble Vanilla,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
377,マイタウン権利証・封書,Sealed My Town Deed,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
378,マイタウン施設コーデ券,My Town Glamour Ticket,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
379,マイタウン施設美容院券,My Town Salon Ticket,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
380,マイタウンメダル,My Town Medal,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
381,魔軍メダル,Demon Army Medal,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
382,魔犬レオパルドカード,Evil Sir Leopold Card,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
383,魔犬レオパルドコイン,Evil Sir Leopold Coin,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
384,魔犬レオパルドメダル,Evil Sir Leopold Medal,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
385,魔犬レオパルド練習札,Evil Sir Leopold Tag,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
386,まごころの薬箱,Sincerity Medicine Box,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
387,マジックムース,Magic Mousse,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
388,まだらくも糸,Tangleweb,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
389,魔天の星,Demonic Star,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
390,魔伝のかけら,Fragment of Magic,,,material,2026-03-12 05:52:26,2026-03-12 05:52:29
391,マヒャドかき氷,Kacrack Shaved Ice,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
392,まほうの小ビン,Single Phial,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
393,まほうのせいすい,Magic Water,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
394,まもりのたね,Seed of Resilience,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
395,まりょくのたね,Seed of Sorcery,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
396,まんげつそう,Moonwort Bulb,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
397,マンドラゴラコイン,Mandragora Coin,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
398,身代わりのコイン,Substitution Coin,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
399,ミステリーココア,Mystery Cocoa,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
400,みちくさコイン,Detour Coin,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
401,みちびきの香水,Guidance Perfume,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
402,みちびきのプチ香水,Guidance Perfume S,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
403,みちびきのプチプチ香水,Guidance Perfume XS,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
404,ムドーカード,Murdaw Card,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
405,ムドーコイン,Murdaw Coin,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
406,ムドーメダル,Murdaw Medal,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
407,ムドー練習札,Murdaw Tag,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
408,銘菓 砂漠の月,Desert Moon Confection,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
409,女神のガーベラ,Goddess Gerbera,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
410,メギス鶏のからあげ,Megis Fried Chicken,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
411,めざめの鬼石,Demon Stone,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
412,めざめの花,Wakerobin,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
413,めざめの秘石,Secret Stone,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
414,メタキンボスメダル,Metal King Boss Medal,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
415,メタキンメダル,Metal King Medal,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
416,メタキンチケット,Metal King Ticket,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
417,メタスラコイン,Metal Slime Coin,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
418,メタスラボスメダル,Metal Slime Boss Medal,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
419,メタブラチケット,Metal Medley Ticket,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
420,メダルフラワー,Medal Flower,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
421,メタルチケット,Metal Ticket,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
422,メダル10枚チケット,10-Medal Ticket,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
423,メダル20枚チケット,20-Medal Ticket,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
424,メダル30枚チケット,30-Medal Ticket,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
425,メダル100枚チケット,100-Medal Ticket,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
426,メダル王コイン,Medal King Coin,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
427,メダルがまぐち,Medal Case,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
428,メタルな香水,Metal Perfume,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
429,メタルなプチ香水,Metal Perfume S,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
430,メタルなプチプチ香水,Metal Perfume XS,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
431,メタル迷宮招待券,Metal Maze Ticket,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
432,メタル迷宮ペア招待券,Metal Maze Pair Ticket,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
433,メラゾーマやきそば,Kafrizz Fried Noodles,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
434,やくそう,Medicinal Herb,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
435,やりなおしの宝珠,Regretta Stone,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
436,やりなお草,Azure Grass,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
437,ヤングガイアコイン,Young Gaia Coin,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
438,夢のアクセサリー箱,Dream Accessory Box,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
439,夢のアクセサリー箱2,Dream Accessory Box II,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
440,夢のアクセサリー箱3,Dream Accessory Box III,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
441,夢のアクセサリー箱4,Dream Accessory Box IV,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
442,ゆめみの極箱,Very Dreamy Box,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
443,ゆめみの金箱,Dreamy Gold Box,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
444,ゆめみの銀箱,Dreamy Silver Box,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
445,ゆめみの天箱,Dreamy Sky Box,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
446,ゆめみの銅箱,Dreamy Bronze Box,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
447,ゆめみの花,Sleeping Hibiscus,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
448,ゆめみの竜箱,Dreamy Dragon Box,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
449,ゆめみの闇箱,Dreamy Dark Box,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
450,妖精のスイートピー,Faerie Sweet Pea,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
451,妖精の実,Fairy Fruit,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
452,ようせいの霊薬,Faerie Elixir,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
453,よろこびの玉手箱,Joyful Jewelry Box,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
454,ラブチョコ,Love Chocolate,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
455,リカバーパフェ,Recover Parfait,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
456,竜王のうろこ,Dragonlord Scale,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
457,竜の書・白,White Dragon Tome,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
458,竜の書・黒,Black Dragon Tome,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
459,レアボスメダル,Rare Boss Medal,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
460,レスキュマフィン,Rescue Muffin,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
461,レッドブレイクグミ,Red Break Gummy,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
462,レンタル衣装無料券,Outfit Rental Ticket,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
463,ロイヤルメダルフラワー,Royal Medal Flower,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
464,ロトゼタシアの便せん,Erdrea Paper,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
465,和傘の福袋,Umbrella Grab Bag,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
467,10周年レンズ,10th Anniversary Lens,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
468,DQVIII主人公券,DQVIII Hero Ticket,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
469,DQXI主人公の心,Heart of the DQXI Hero,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
470,Vロンコイン,V-Lon Coin,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
471,Vロン強コイン,Strong V-Lon Coin,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
472,うつしよの箱,Worldly Box,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
473,運命のカード,Card of Fate,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
474,おめかしグッズ交換券,Dress-Up Goods Exchange Ticket,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
475,ギュっと○○の箱,Gyutto ○○ Box,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
476,香水,Perfume,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
477,召喚符,Summoning Talisman,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
478,特産品,Local Specialty,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
479,ドルボードプリズム,Dolboard Prism,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
480,便せん,Writing Paper,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
481,プレゼント,Present,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
482,ボスコイン,Boss Coin,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
483,ボスメダル,Boss Medal,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
484,魔法の種,Magic Seed,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
485,ゆめみの箱,Dream Box,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
486,練習札,Practice Card,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
487,○○レンズ,○○ Lens,,,consumable,2026-03-12 05:52:26,2026-03-20 18:45:58
488,記憶の消しゴム,Memory Eraser,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
489,教練チケット,Training Ticket,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
490,金色のフランベリー,Golden Flanberry,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
491,金のフェルマーク,Gold Fel Mark,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
492,銀のフェルマーク,Silver Fel Mark,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
493,紅蓮のフランベリー,Bright Red Flanberry,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
494,光章チケット,Shiny Ticket,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
495,スライムあんぱん,Slime Anpan,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
496,せかいじゅのリーフパイ,Yggdrasil Leaf Pie,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
497,蒼黒のフランベリー,Blue-Black Flanberry,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
498,大光章チケット,Shiny Ticket L,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
499,白銀のフランベリー,Silver Flanberry,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
500,フェルマーク,Fel Mark,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
501,フランベリー,Flanberry,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
502,ベスのカレーパン,She-Slime Curry Bread,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
503,ホイミンやきそばパン,Healie Yakisoba,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
504,モシャストーン,Morph Stone,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
505,桃果のフランベリー,Pink Flanberry,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
506,緑花のフランベリー,Green Flanberry,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
507,回復ドリンク,Recovery Drink,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
508,魔力ドリンク,Magical Drink,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
509,復活ドリンク,Resurrection Drink,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
510,猛攻の書,Oomph Book,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
511,堅守の書,Buff Book,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
512,神速の書,Accel Book,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
513,加重の書,Thunk Book,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
514,金縛りの札,Bill of Binding,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
515,オトリ召喚の札,Bill of Baiting,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
516,大砲の弾,Cannonball,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
517,強化砲弾,Super Shell,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
518,しびれ砲弾,Stunning Shell,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
519,リトライストーン,Retry Stone,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
520,修練の心得,Tips on Training,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
521,クローバーのカギ,Clover Key,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
522,ねがいのかがみ,Mirror of Wishes,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
523,ツヤめきペイント,Glossy Paint,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
524,ツヤめきリンス,Glossy Rinse,,,consumable,2026-03-12 05:52:26,2026-03-12 05:52:26
