id,name,name_en,buy_price,sell_price,category,created_at,updated_at
300,花狩人の衣装券・青,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
301,花狩人の衣装券・黄,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
302,花狩人の衣装券・緑,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
303,花狩人の衣装券・紫,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
304,パニックココア,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
305,バラモスカード,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
306,バラモス強カード,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
307,バラモス強メダル,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
308,バラモスコイン,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
309,バラモス練習札,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
310,ビクトリーボックス,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
311,ヒスイのカギ,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
312,美容院無料券,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
313,美容院優待券,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
314,人食い火竜カード,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
315,人食い火竜コイン,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
316,人食い火竜メダル,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
317,人食い火竜練習札,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
318,ビンゴ券,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
319,フィギュアチケット,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
320,福の神カード,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
321,福の神メダル,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
322,ふくびきインク,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
323,ふくびきウェア衣装券,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
324,ふくびき券,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
325,ふくびき券の束,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
326,ふくびき補助券,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
327,ふしぎなイレモン,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
328,ふしぎなきのみ,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
329,プスゴンきぐるみ券,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
330,プチ悪霊の神々カード,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
331,プチアトラスカード,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
332,プチ暗黒の魔人カード,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
333,プチガイアカード,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
334,プチギュメイカード,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
335,プチグラコスカード,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
336,プチゲルニックカード,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
337,プチ幻界の四諸侯カード,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
338,プチゴレオンカード,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
339,プチゴースネル召喚符,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
340,プチ真・幻界諸侯カード,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
341,プチスライダークカード,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
342,プチSジェネラルカード,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
343,プチSキラマシンカード,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
344,プチ帝国三将軍カード,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
345,プチ伝説の三悪魔カード,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
346,プチドラゴンカード,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
347,プチバズズカード,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
348,プチバラモスカード,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
349,プチヒドラカード,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
350,プチベリアルカード,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
351,プチマジンガカード,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
352,プチムドーカード,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
353,プチ・モグーラカード,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
354,プチレオパルドカード,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
355,フラワーギフト券,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
356,フラワーギフト券II,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
357,フラワー交換券,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
358,古びた金庫,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
359,プレゼントチケット,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
360,フワフワわたアメ,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
361,ベホイミソフト,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
362,ベラのギフト引換券,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
363,ベリアルカード,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
364,ベリアル強カード,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
365,ベリアル強メダル,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
366,ベリアルコイン,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
367,ベリアル練習札,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
368,ヘルシーワッフル,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
369,ほうき星の贈り物,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
370,宝珠の香水,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
371,宝珠のプチ香水,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
372,宝珠のプチプチ香水,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
373,ボスコイン無料券,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
374,ボスコイン優待券,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
375,マーブルシュガー,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
376,マーブルバニラ,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
377,マイタウン権利証・封書,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
378,マイタウン施設コーデ券,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
379,マイタウン施設美容院券,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
380,マイタウンメダル,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
381,魔軍メダル,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
382,魔犬レオパルドカード,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
383,魔犬レオパルドコイン,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
384,魔犬レオパルドメダル,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
385,魔犬レオパルド練習札,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
386,まごころの薬箱,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
387,マジックムース,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
388,まだらくも糸,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
389,魔天の星,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
390,魔伝のかけら,,,,material,"2026-03-12 05:52:26","2026-03-12 05:52:29"
391,マヒャドかき氷,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
392,まほうの小ビン,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
393,まほうのせいすい,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
394,まもりのたね,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
395,まりょくのたね,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
396,まんげつそう,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
397,マンドラゴラコイン,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
398,身代わりのコイン,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
399,ミステリーココア,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
400,みちくさコイン,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
401,みちびきの香水,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
402,みちびきのプチ香水,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
403,みちびきのプチプチ香水,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
404,ムドーカード,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
405,ムドーコイン,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
406,ムドーメダル,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
407,ムドー練習札,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
408,"銘菓 砂漠の月",,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
409,女神のガーベラ,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
410,メギス鶏のからあげ,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
411,めざめの鬼石,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
412,めざめの花,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
413,めざめの秘石,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
414,メタキンボスメダル,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
415,メタキンメダル,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
416,メタキンチケット,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
417,メタスラコイン,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
418,メタスラボスメダル,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
419,メタブラチケット,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
420,メダルフラワー,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
421,メタルチケット,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
422,メダル10枚チケット,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
423,メダル20枚チケット,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
424,メダル30枚チケット,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
425,メダル100枚チケット,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
426,メダル王コイン,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
427,メダルがまぐち,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
428,メタルな香水,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
429,メタルなプチ香水,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
430,メタルなプチプチ香水,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
431,メタル迷宮招待券,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
432,メタル迷宮ペア招待券,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
433,メラゾーマやきそば,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
434,やくそう,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
435,やりなおしの宝珠,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
436,やりなお草,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
437,ヤングガイアコイン,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
438,夢のアクセサリー箱,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
439,夢のアクセサリー箱2,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
440,夢のアクセサリー箱3,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
441,夢のアクセサリー箱4,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
442,ゆめみの極箱,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
443,ゆめみの金箱,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
444,ゆめみの銀箱,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
445,ゆめみの天箱,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
446,ゆめみの銅箱,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
447,ゆめみの花,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
448,ゆめみの竜箱,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
449,ゆめみの闇箱,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
450,妖精のスイートピー,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
451,妖精の実,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
452,ようせいの霊薬,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
453,よろこびの玉手箱,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
454,ラブチョコ,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
455,リカバーパフェ,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
456,竜王のうろこ,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
457,竜の書・白,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
458,竜の書・黒,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
459,レアボスメダル,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
460,レスキュマフィン,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
461,レッドブレイクグミ,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
462,レンタル衣装無料券,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
463,ロイヤルメダルフラワー,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
464,ロトゼタシアの便せん,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
465,和傘の福袋,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
467,10周年レンズ,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
468,DQVIII主人公券,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
469,DQXI主人公の心,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
470,Vロンコイン,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
471,Vロン強コイン,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
472,うつしよの箱,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
473,運命のカード,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
474,おめかしグッズ交換券,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
475,ギュっと○○の箱,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
476,香水,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
477,召喚符,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
478,特産品,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
479,ドルボードプリズム,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
480,便せん,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
481,プレゼント,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
482,ボスコイン,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
483,ボスメダル,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
484,魔法の種,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
485,ゆめみの箱,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
486,練習札,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
487,○○レンズ,,,,consumable,"2026-03-12 05:52:26","2026-03-20 18:45:58"
488,記憶の消しゴム,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
489,教練チケット,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
490,金色のフランベリー,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
491,金のフェルマーク,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
492,銀のフェルマーク,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
493,紅蓮のフランベリー,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
494,光章チケット,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
495,スライムあんぱん,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
496,せかいじゅのリーフパイ,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
497,蒼黒のフランベリー,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
498,大光章チケット,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
499,白銀のフランベリー,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
500,フェルマーク,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
501,フランベリー,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
502,ベスのカレーパン,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
503,ホイミンやきそばパン,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
504,モシャストーン,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
505,桃果のフランベリー,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
506,緑花のフランベリー,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
507,回復ドリンク,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
508,魔力ドリンク,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
509,復活ドリンク,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
510,猛攻の書,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
511,堅守の書,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
512,神速の書,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
513,加重の書,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
514,金縛りの札,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
515,オトリ召喚の札,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
516,大砲の弾,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
517,強化砲弾,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
518,しびれ砲弾,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
519,リトライストーン,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
520,修練の心得,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
521,クローバーのカギ,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
522,ねがいのかがみ,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
523,ツヤめきペイント,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
524,ツヤめきリンス,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
525,カラフルブーケ,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
526,覚醒の鬼神石,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
527,爆伸丸,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
528,覚醒の神秘石,,,,consumable,"2026-03-12 05:52:26","2026-03-12 05:52:26"
529,キラキラ,,,,material,"2026-03-12 05:52:28","2026-03-12 05:52:28"
530,アイスブルーダリア,,0,,material,"2026-03-12 05:52:28","2026-03-12 05:52:28"
531,青い宝石,,1200,,material,"2026-03-12 05:52:28","2026-03-12 05:52:28"
532,青の上錬金石,,,,material,"2026-03-12 05:52:28","2026-03-12 05:52:28"
533,青のラクリマ,,,,material,"2026-03-12 05:52:28","2026-03-12 05:52:28"
534,青の錬金石,,,,material,"2026-03-12 05:52:28","2026-03-12 05:52:28"
535,赤いサンゴ,,250,,material,"2026-03-12 05:52:28","2026-03-12 05:52:28"
536,赤い宝石,,1200,,material,"2026-03-12 05:52:28","2026-03-12 05:52:28"
537,赤の上錬金石,,,,material,"2026-03-12 05:52:28","2026-03-12 05:52:28"
538,赤のラクリマ,,,,material,"2026-03-12 05:52:28","2026-03-12 05:52:28"
539,赤の錬金石,,,,material,"2026-03-12 05:52:28","2026-03-12 05:52:28"
540,アクセルギアの破片,,,,material,"2026-03-12 05:52:28","2026-03-12 05:52:28"
541,悪霊の仮面の破片,,,,material,"2026-03-12 05:52:28","2026-03-12 05:52:28"
542,麻の糸,,60,,material,"2026-03-12 05:52:28","2026-03-12 05:52:28"
543,アステライト鉱石,,6000,,material,"2026-03-12 05:52:28","2026-03-12 05:52:28"
544,あずきガーベラのタネ,,,,material,"2026-03-12 05:52:28","2026-03-12 05:52:28"
545,汗と涙の結晶,,3500,,material,"2026-03-12 05:52:28","2026-03-12 05:52:28"
546,アナザーハート,,,,material,"2026-03-12 05:52:28","2026-03-12 05:52:28"
547,あまつゆのいと,,1000,,material,"2026-03-12 05:52:28","2026-03-12 05:52:28"
548,あやかしそう,,290,,material,"2026-03-12 05:52:28","2026-03-12 05:52:28"
549,暗黒の樹木,,390,,material,"2026-03-12 05:52:28","2026-03-12 05:52:28"
550,暗夜の魔石,,20000,,material,"2026-03-12 05:52:28","2026-03-12 05:52:28"
551,イエローアイ,,350,,material,"2026-03-12 05:52:28","2026-03-12 05:52:28"
552,イエローオーブ,,5000,,material,"2026-03-12 05:52:28","2026-03-12 05:52:28"
553,イエローリップのタネ,,,,material,"2026-03-12 05:52:28","2026-03-12 05:52:28"
554,いかずちのたま,,1350,,material,"2026-03-12 05:52:28","2026-03-12 05:52:28"
555,ウェナールシェル,,4000,,material,"2026-03-12 05:52:28","2026-03-12 05:52:28"
556,うしのふん,,150,,material,"2026-03-12 05:52:28","2026-03-12 05:52:28"
557,うつろい草,,10000,,material,"2026-03-12 05:52:28","2026-03-12 05:52:28"
558,うまのふん,,150,,material,"2026-03-12 05:52:28","2026-03-12 05:52:28"
559,うるわしキノコ,,160,,material,"2026-03-12 05:52:28","2026-03-12 05:52:28"
560,エメラルドリリィ,,0,,material,"2026-03-12 05:52:28","2026-03-12 05:52:28"
561,エルトナスイセン,,4000,,material,"2026-03-12 05:52:28","2026-03-12 05:52:28"
562,炎光の勾玉の破片,,,,material,"2026-03-12 05:52:29","2026-03-12 05:52:29"
563,エンゼルハーツ,,,,material,"2026-03-12 05:52:29","2026-03-12 05:52:29"
564,炎魔の焼け石,,9000,,material,"2026-03-12 05:52:29","2026-03-12 05:52:29"
565,おいしいミルク,,240,,material,"2026-03-12 05:52:29","2026-03-12 05:52:29"
566,黄金のアンク？,,,,material,"2026-03-12 05:52:29","2026-03-12 05:52:29"
567,おうごんのかけら,,450,,material,"2026-03-12 05:52:29","2026-03-12 05:52:29"
568,黄金の飾り扇,,15000,,material,"2026-03-12 05:52:29","2026-03-12 05:52:29"
569,黄金の飾りオノ,,15000,,material,"2026-03-12 05:52:29","2026-03-12 05:52:29"
570,黄金の飾り片手剣,,20000,,material,"2026-03-12 05:52:29","2026-03-12 05:52:29"
571,黄金の飾りかぶと,,20000,,material,"2026-03-12 05:52:29","2026-03-12 05:52:29"
572,黄金の飾りくつ,,20000,,material,"2026-03-12 05:52:29","2026-03-12 05:52:29"
573,黄金の飾りこて,,20000,,material,"2026-03-12 05:52:29","2026-03-12 05:52:29"
574,黄金の飾り棍,,20000,,material,"2026-03-12 05:52:29","2026-03-12 05:52:29"
575,黄金の飾りスティック,,10000,,material,"2026-03-12 05:52:29","2026-03-12 05:52:29"
576,黄金の飾り盾,,25000,,material,"2026-03-12 05:52:29","2026-03-12 05:52:29"
577,黄金の飾り短剣,,25000,,material,"2026-03-12 05:52:29","2026-03-12 05:52:29"
578,黄金の飾りツメ,,25000,,material,"2026-03-12 05:52:29","2026-03-12 05:52:29"
579,黄金の飾りハンマー,,30000,,material,"2026-03-12 05:52:29","2026-03-12 05:52:29"
580,黄金の飾りブーメラン,,15000,,material,"2026-03-12 05:52:29","2026-03-12 05:52:29"
581,黄金の飾りムチ,,15000,,material,"2026-03-12 05:52:29","2026-03-12 05:52:29"
582,黄金の飾りヤリ,,35000,,material,"2026-03-12 05:52:29","2026-03-12 05:52:29"
583,黄金の飾り弓,,25000,,material,"2026-03-12 05:52:29","2026-03-12 05:52:29"
584,黄金の飾りよろい上,,20000,,material,"2026-03-12 05:52:29","2026-03-12 05:52:29"
585,黄金の飾りよろい下,,20000,,material,"2026-03-12 05:52:29","2026-03-12 05:52:29"
586,黄金の飾り両手剣,,15000,,material,"2026-03-12 05:52:29","2026-03-12 05:52:29"
587,黄金の飾り両手杖,,20000,,material,"2026-03-12 05:52:29","2026-03-12 05:52:29"
588,黄金の秘宝？,,,,material,"2026-03-12 05:52:29","2026-03-12 05:52:29"
589,黄金のブローチの破片,,,,material,"2026-03-12 05:52:29","2026-03-12 05:52:29"
590,黄金のブローチ？,,,,material,"2026-03-12 05:52:29","2026-03-12 05:52:29"
591,大きなうろこ,,300,,material,"2026-03-12 05:52:29","2026-03-12 05:52:29"
592,大きな黄金の秘宝？,,,,material,"2026-03-12 05:52:29","2026-03-12 05:52:29"
593,大きなおたからの花びら,,,,material,"2026-03-12 05:52:29","2026-03-12 05:52:29"
594,大きな貝がら,,1800,,material,"2026-03-12 05:52:29","2026-03-12 05:52:29"
595,大きな化石,,1100,,material,"2026-03-12 05:52:29","2026-03-12 05:52:29"
596,大きなこうら,,2000,,material,"2026-03-12 05:52:29","2026-03-12 05:52:29"
597,大きなホネ,,1300,,material,"2026-03-12 05:52:29","2026-03-12 05:52:29"
598,おおとろの切り身,,600,,material,"2026-03-12 05:52:29","2026-03-12 05:52:29"
599,オグリドホーン,,9000,,material,"2026-03-12 05:52:29","2026-03-12 05:52:29"
600,おたからのタネ,,,,material,"2026-03-12 05:52:29","2026-03-12 05:52:29"
601,おたからの花びら,,,,material,"2026-03-12 05:52:29","2026-03-12 05:52:29"
602,オニキスダリア,,0,,material,"2026-03-12 05:52:29","2026-03-12 05:52:29"
603,おぼろ水晶,,13000,,material,"2026-03-12 05:52:29","2026-03-12 05:52:29"
